Entity,Code,Day,daily_vaccinations
NM,,2021-05-05,14418
NM,,2021-05-06,14690
NM,,2021-05-07,14371
NM,,2021-05-08,14012
NM,,2021-05-09,13155
NM,,2021-05-10,12590
NM,,2021-05-11,12744
NM,,2021-05-12,12499
NM,,2021-05-13,13277
NM,,2021-05-14,12462
NM,,2021-05-15,11757
NY,,2021-01-13,52941
NY,,2021-01-14,54522
NY,,2021-01-15,59311
NY,,2021-01-16,59662
NY,,2021-01-17,59872
NY,,2021-01-18,60012
NY,,2021-01-19,60112
NY,,2021-01-20,59145
NY,,2021-01-21,61124
NY,,2021-01-22,63790
NY,,2021-01-23,66334
NY,,2021-01-24,69502
NY,,2021-01-25,68387
NY,,2021-01-26,64808
NY,,2021-01-27,67458
NY,,2021-01-28,73438
NY,,2021-01-29,71318
NY,,2021-01-30,72774
NY,,2021-01-31,72865
NY,,2021-02-01,72765
NY,,2021-02-02,73211
NY,,2021-02-03,69210
NY,,2021-02-04,61400
NY,,2021-02-05,61298
NY,,2021-02-06,61912
NY,,2021-02-07,65915
NY,,2021-02-08,70058
NY,,2021-02-09,67892
NY,,2021-02-10,76093
NY,,2021-02-11,80062
NY,,2021-02-12,82892
NY,,2021-02-13,85146
NY,,2021-02-14,84046
NY,,2021-02-15,85676
NY,,2021-02-16,95534
NY,,2021-02-17,91775
NY,,2021-02-18,90449
NY,,2021-02-19,104996
NY,,2021-02-20,102095
NY,,2021-02-21,99541
NY,,2021-02-22,99122
NY,,2021-02-23,94610
NY,,2021-02-24,91830
NY,,2021-02-25,89347
NY,,2021-02-26,72524
NY,,2021-02-27,74919
NY,,2021-02-28,86182
NY,,2021-03-01,91983
NY,,2021-03-02,103303
NY,,2021-03-03,112359
NY,,2021-03-04,121644
NY,,2021-03-05,129919
NY,,2021-03-06,140251
NY,,2021-03-07,144621
NY,,2021-03-08,151537
NY,,2021-03-09,147075
NY,,2021-03-10,154877
NY,,2021-03-11,158585
NY,,2021-03-12,162157
NY,,2021-03-13,178982
NY,,2021-03-14,151066
NY,,2021-03-15,146737
NY,,2021-03-16,149501
NY,,2021-03-17,144104
NY,,2021-03-18,144656
NY,,2021-03-19,143577
NY,,2021-03-20,127243
NY,,2021-03-21,153798
NY,,2021-03-22,154212
NY,,2021-03-23,160490
NY,,2021-03-24,162357
NY,,2021-03-25,161838
NY,,2021-03-26,169931
NY,,2021-03-27,178555
NY,,2021-03-28,183266
NY,,2021-03-29,191413
NY,,2021-03-30,189751
NY,,2021-03-31,203576
NY,,2021-04-01,201017
NY,,2021-04-02,245721
NY,,2021-04-03,263628
NY,,2021-04-04,266430
NY,,2021-04-05,253880
NY,,2021-04-06,248257
NY,,2021-04-07,252148
NY,,2021-04-08,264244
NY,,2021-04-09,229302
NY,,2021-04-10,218607
NY,,2021-04-11,220483
NY,,2021-04-12,228960
NY,,2021-04-13,239447
NY,,2021-04-14,229479
NY,,2021-04-15,228669
NY,,2021-04-16,220771
NY,,2021-04-17,209401
NY,,2021-04-18,209841
NY,,2021-04-19,204840
NY,,2021-04-20,198897
NY,,2021-04-21,195802
NY,,2021-04-22,189692
NY,,2021-04-23,187131
NY,,2021-04-24,184852
NY,,2021-04-25,171600
NY,,2021-04-26,168545
NY,,2021-04-27,164660
NY,,2021-04-28,165432
NY,,2021-04-29,176998
NY,,2021-04-30,180265
NY,,2021-05-01,183936
NY,,2021-05-02,178220
NY,,2021-05-03,172633
NY,,2021-05-04,170878
NY,,2021-05-05,170210
NY,,2021-05-06,163113
NY,,2021-05-07,152117
NY,,2021-05-08,144003
NY,,2021-05-09,150503
NY,,2021-05-10,157693
NY,,2021-05-11,156390
NY,,2021-05-12,148783
NY,,2021-05-13,136481
NY,,2021-05-14,132954
NY,,2021-05-15,131908
NC,,2021-01-13,55328
NC,,2021-01-14,28301
NC,,2021-01-15,30405
NC,,2021-01-16,28926
NC,,2021-01-17,28038
NC,,2021-01-18,27447
NC,,2021-01-19,27024
NC,,2021-01-20,22935
NC,,2021-01-21,29296
NC,,2021-01-22,31727
NC,,2021-01-23,35671
NC,,2021-01-24,40662
NC,,2021-01-25,42821
NC,,2021-01-26,42706
NC,,2021-01-27,41324
NC,,2021-01-28,53788
NC,,2021-01-29,46616
NC,,2021-01-30,45961
NC,,2021-01-31,45031
NC,,2021-02-01,42815
NC,,2021-02-02,39490
NC,,2021-02-03,44276
NC,,2021-02-04,30525
NC,,2021-02-05,36979
NC,,2021-02-06,38929
NC,,2021-02-07,41555
NC,,2021-02-08,42660
NC,,2021-02-09,44477
NC,,2021-02-10,44199
NC,,2021-02-11,45597
NC,,2021-02-12,48191
NC,,2021-02-13,50312
NC,,2021-02-14,53556
NC,,2021-02-15,53826
NC,,2021-02-16,56765
NC,,2021-02-17,56964
NC,,2021-02-18,57088
NC,,2021-02-19,73115
NC,,2021-02-20,69341
NC,,2021-02-21,64439
NC,,2021-02-22,64854
NC,,2021-02-23,61910
NC,,2021-02-24,61381
NC,,2021-02-25,61164
NC,,2021-02-26,46498
NC,,2021-02-27,51031
NC,,2021-02-28,57036
NC,,2021-03-01,60066
NC,,2021-03-02,60984
NC,,2021-03-03,63203
NC,,2021-03-04,64444
NC,,2021-03-05,56531
NC,,2021-03-06,56396
NC,,2021-03-07,51845
NC,,2021-03-08,50910
NC,,2021-03-09,52006
NC,,2021-03-10,53160
NC,,2021-03-11,55226
NC,,2021-03-12,69359
NC,,2021-03-13,90125
NC,,2021-03-14,83400
NC,,2021-03-15,85506
NC,,2021-03-16,93581
NC,,2021-03-17,93062
NC,,2021-03-18,96679
NC,,2021-03-19,92464
NC,,2021-03-20,73087
NC,,2021-03-21,84056
NC,,2021-03-22,83368
NC,,2021-03-23,75425
NC,,2021-03-24,76681
NC,,2021-03-25,73600
NC,,2021-03-26,75817
NC,,2021-03-27,79031
NC,,2021-03-28,78139
NC,,2021-03-29,76051
NC,,2021-03-30,73892
NC,,2021-03-31,74897
NC,,2021-04-01,77331
NC,,2021-04-02,74084
NC,,2021-04-03,78809
NC,,2021-04-04,72591
NC,,2021-04-05,71909
NC,,2021-04-06,72721
NC,,2021-04-07,71959
NC,,2021-04-08,72987
NC,,2021-04-09,77093
NC,,2021-04-10,74144
NC,,2021-04-11,83264
NC,,2021-04-12,87853
NC,,2021-04-13,90428
NC,,2021-04-14,92767
NC,,2021-04-15,92015
NC,,2021-04-16,91682
NC,,2021-04-17,88700
NC,,2021-04-18,86225
NC,,2021-04-19,83675
NC,,2021-04-20,82566
NC,,2021-04-21,78807
NC,,2021-04-22,77107
NC,,2021-04-23,75101
NC,,2021-04-24,71791
NC,,2021-04-25,69084
NC,,2021-04-26,66776
NC,,2021-04-27,69296
NC,,2021-04-28,61834
NC,,2021-04-29,58867
NC,,2021-04-30,58801
NC,,2021-05-01,61125
NC,,2021-05-02,62937
NC,,2021-05-03,61755
NC,,2021-05-04,58984
NC,,2021-05-05,62485
NC,,2021-05-06,61484
NC,,2021-05-07,56857
NC,,2021-05-08,51070
NC,,2021-05-09,47119
NC,,2021-05-10,46266
NC,,2021-05-11,44151
NC,,2021-05-12,43021
NC,,2021-05-13,41544
NC,,2021-05-14,38698
NC,,2021-05-15,36634
ND,,2021-01-13,1249
ND,,2021-01-14,1648
ND,,2021-01-15,2310
ND,,2021-01-16,2370
ND,,2021-01-17,2406
ND,,2021-01-18,2430
ND,,2021-01-19,2447
ND,,2021-01-20,2418
ND,,2021-01-21,2353
ND,,2021-01-22,2528
ND,,2021-01-23,2863
ND,,2021-01-24,3095
ND,,2021-01-25,3026
ND,,2021-01-26,2693
ND,,2021-01-27,2796
ND,,2021-01-28,2972
ND,,2021-01-29,3153
ND,,2021-01-30,3227
ND,,2021-01-31,3534
ND,,2021-02-01,3463
ND,,2021-02-02,3505
ND,,2021-02-03,3763
ND,,2021-02-04,3836
ND,,2021-02-05,3807
ND,,2021-02-06,4165
ND,,2021-02-07,4130
ND,,2021-02-08,4328
ND,,2021-02-09,4256
ND,,2021-02-10,3778
ND,,2021-02-11,3817
ND,,2021-02-12,3795
ND,,2021-02-13,3348
ND,,2021-02-14,3156
ND,,2021-02-15,3056
ND,,2021-02-16,3378
ND,,2021-02-17,3438
ND,,2021-02-18,3305
ND,,2021-02-19,6133
ND,,2021-02-20,6331
ND,,2021-02-21,6499
ND,,2021-02-22,6456
ND,,2021-02-23,6164
ND,,2021-02-24,6532
ND,,2021-02-25,6737
ND,,2021-02-26,4329
ND,,2021-02-27,5262
ND,,2021-02-28,5686
ND,,2021-03-01,6031
ND,,2021-03-02,6039
ND,,2021-03-03,5910
ND,,2021-03-04,6054
ND,,2021-03-05,6094
ND,,2021-03-06,5543
ND,,2021-03-07,5502
ND,,2021-03-08,5343
ND,,2021-03-09,5571
ND,,2021-03-10,5654
ND,,2021-03-11,5744
ND,,2021-03-12,6046
ND,,2021-03-13,6367
ND,,2021-03-14,6330
ND,,2021-03-15,6527
ND,,2021-03-16,6264
ND,,2021-03-17,6349
ND,,2021-03-18,6289
ND,,2021-03-19,6136
ND,,2021-03-20,6001
ND,,2021-03-21,5744
ND,,2021-03-22,5546
ND,,2021-03-23,5557
ND,,2021-03-24,5421
ND,,2021-03-25,5502
ND,,2021-03-26,5573
ND,,2021-03-27,5722
ND,,2021-03-28,5798
ND,,2021-03-29,5875
ND,,2021-03-30,7191
ND,,2021-03-31,7177
ND,,2021-04-01,7208
ND,,2021-04-02,7710
ND,,2021-04-03,7844
ND,,2021-04-04,7324
ND,,2021-04-05,7022
ND,,2021-04-06,6000
ND,,2021-04-07,6150
ND,,2021-04-08,6216
ND,,2021-04-09,5869
ND,,2021-04-10,5591
ND,,2021-04-11,6049
ND,,2021-04-12,6493
ND,,2021-04-13,6200
ND,,2021-04-14,6081
ND,,2021-04-15,5991
ND,,2021-04-16,5393
ND,,2021-04-17,4987
ND,,2021-04-18,4873
ND,,2021-04-19,4520
ND,,2021-04-20,4514
ND,,2021-04-21,4546
ND,,2021-04-22,4218
ND,,2021-04-23,4064
ND,,2021-04-24,3886
ND,,2021-04-25,3675
ND,,2021-04-26,3535
ND,,2021-04-27,3548
ND,,2021-04-28,3349
ND,,2021-04-29,3341
ND,,2021-04-30,3048
ND,,2021-05-01,2653
ND,,2021-05-02,2280
ND,,2021-05-03,2135
ND,,2021-05-04,2165
ND,,2021-05-05,2165
ND,,2021-05-06,1947
ND,,2021-05-07,1913
ND,,2021-05-08,2018
ND,,2021-05-09,2074
ND,,2021-05-10,2143
ND,,2021-05-11,2094
ND,,2021-05-12,1993
ND,,2021-05-13,2096
ND,,2021-05-14,1860
ND,,2021-05-15,1653
MP,MNP,2021-01-13,419
MP,MNP,2021-01-14,438
MP,MNP,2021-01-15,396
MP,MNP,2021-01-16,388
MP,MNP,2021-01-17,384
MP,MNP,2021-01-18,381
MP,MNP,2021-01-19,379
MP,MNP,2021-01-20,379
MP,MNP,2021-01-21,387
MP,MNP,2021-01-22,402
MP,MNP,2021-01-23,395
MP,MNP,2021-01-24,393
MP,MNP,2021-01-25,356
MP,MNP,2021-01-26,338
MP,MNP,2021-01-27,319
MP,MNP,2021-01-28,277
MP,MNP,2021-01-29,261
MP,MNP,2021-01-30,242
MP,MNP,2021-01-31,237
MP,MNP,2021-02-01,236
MP,MNP,2021-02-02,238
MP,MNP,2021-02-03,233
MP,MNP,2021-02-04,245
MP,MNP,2021-02-05,255
MP,MNP,2021-02-06,281
MP,MNP,2021-02-07,263
MP,MNP,2021-02-08,252
MP,MNP,2021-02-09,265
MP,MNP,2021-02-10,268
MP,MNP,2021-02-11,252
MP,MNP,2021-02-12,234
MP,MNP,2021-02-13,242
MP,MNP,2021-02-14,266
MP,MNP,2021-02-15,310
MP,MNP,2021-02-16,308
MP,MNP,2021-02-17,316
MP,MNP,2021-02-18,341
MP,MNP,2021-02-19,365
MP,MNP,2021-02-20,304
MP,MNP,2021-02-21,310
MP,MNP,2021-02-22,286
MP,MNP,2021-02-23,280
MP,MNP,2021-02-24,333
MP,MNP,2021-02-25,337
MP,MNP,2021-02-26,328
MP,MNP,2021-02-27,371
MP,MNP,2021-02-28,349
MP,MNP,2021-03-01,356
MP,MNP,2021-03-02,359
MP,MNP,2021-03-03,307
MP,MNP,2021-03-04,301
MP,MNP,2021-03-05,298
MP,MNP,2021-03-06,313
MP,MNP,2021-03-07,290
MP,MNP,2021-03-08,259
MP,MNP,2021-03-09,259
MP,MNP,2021-03-10,257
MP,MNP,2021-03-11,249
MP,MNP,2021-03-12,248
MP,MNP,2021-03-13,246
MP,MNP,2021-03-14,248
MP,MNP,2021-03-15,248
MP,MNP,2021-03-16,271
MP,MNP,2021-03-17,273
MP,MNP,2021-03-18,278
MP,MNP,2021-03-19,295
MP,MNP,2021-03-20,310
MP,MNP,2021-03-21,380
MP,MNP,2021-03-22,394
MP,MNP,2021-03-23,372
MP,MNP,2021-03-24,382
MP,MNP,2021-03-25,393
MP,MNP,2021-03-26,393
MP,MNP,2021-03-27,398
MP,MNP,2021-03-28,379
MP,MNP,2021-03-29,413
MP,MNP,2021-03-30,423
MP,MNP,2021-03-31,423
MP,MNP,2021-04-01,415
MP,MNP,2021-04-02,353
MP,MNP,2021-04-03,350
MP,MNP,2021-04-04,336
MP,MNP,2021-04-05,287
MP,MNP,2021-04-06,302
MP,MNP,2021-04-07,311
MP,MNP,2021-04-08,331
MP,MNP,2021-04-09,391
MP,MNP,2021-04-10,399
MP,MNP,2021-04-11,442
MP,MNP,2021-04-12,442
MP,MNP,2021-04-13,436
MP,MNP,2021-04-14,435
MP,MNP,2021-04-15,438
MP,MNP,2021-04-16,438
MP,MNP,2021-04-17,444
MP,MNP,2021-04-18,453
MP,MNP,2021-04-19,467
MP,MNP,2021-04-20,460
MP,MNP,2021-04-21,439
MP,MNP,2021-04-22,420
MP,MNP,2021-04-23,405
MP,MNP,2021-04-24,381
MP,MNP,2021-04-25,325
MP,MNP,2021-04-26,332
MP,MNP,2021-04-27,337
MP,MNP,2021-04-28,347
MP,MNP,2021-04-29,355
MP,MNP,2021-04-30,362
MP,MNP,2021-05-01,346
MP,MNP,2021-05-02,358
MP,MNP,2021-05-03,337
MP,MNP,2021-05-04,337
MP,MNP,2021-05-05,335
MP,MNP,2021-05-06,331
MP,MNP,2021-05-07,323
MP,MNP,2021-05-08,333
MP,MNP,2021-05-09,317
MP,MNP,2021-05-10,317
MP,MNP,2021-05-11,301
MP,MNP,2021-05-12,280
MP,MNP,2021-05-13,258
MP,MNP,2021-05-14,248
MP,MNP,2021-05-15,238
OH,,2021-01-13,17428
OH,,2021-01-14,18267
OH,,2021-01-15,21179
OH,,2021-01-16,21926
OH,,2021-01-17,22373
OH,,2021-01-18,22672
OH,,2021-01-19,22885
OH,,2021-01-20,22595
OH,,2021-01-21,19865
OH,,2021-01-22,24296
OH,,2021-01-23,27905
OH,,2021-01-24,31907
OH,,2021-01-25,33957
OH,,2021-01-26,33706
OH,,2021-01-27,36967
OH,,2021-01-28,43198
OH,,2021-01-29,42514
OH,,2021-01-30,45154
OH,,2021-01-31,43844
OH,,2021-02-01,45572
OH,,2021-02-02,48159
OH,,2021-02-03,48449
OH,,2021-02-04,48316
OH,,2021-02-05,47734
OH,,2021-02-06,47355
OH,,2021-02-07,48565
OH,,2021-02-08,48814
OH,,2021-02-09,46941
OH,,2021-02-10,45864
OH,,2021-02-11,47299
OH,,2021-02-12,51893
OH,,2021-02-13,52952
OH,,2021-02-14,56851
OH,,2021-02-15,56733
OH,,2021-02-16,60179
OH,,2021-02-17,59820
OH,,2021-02-18,57466
OH,,2021-02-19,65606
OH,,2021-02-20,64835
OH,,2021-02-21,64109
OH,,2021-02-22,64736
OH,,2021-02-23,61964
OH,,2021-02-24,66136
OH,,2021-02-25,70021
OH,,2021-02-26,59061
OH,,2021-02-27,62123
OH,,2021-02-28,65588
OH,,2021-03-01,66320
OH,,2021-03-02,70639
OH,,2021-03-03,71704
OH,,2021-03-04,71267
OH,,2021-03-05,72136
OH,,2021-03-06,75052
OH,,2021-03-07,75926
OH,,2021-03-08,77561
OH,,2021-03-09,76075
OH,,2021-03-10,75203
OH,,2021-03-11,77234
OH,,2021-03-12,82275
OH,,2021-03-13,85292
OH,,2021-03-14,85837
OH,,2021-03-15,87935
OH,,2021-03-16,86746
OH,,2021-03-17,87425
OH,,2021-03-18,89649
OH,,2021-03-19,90065
OH,,2021-03-20,87972
OH,,2021-03-21,90338
OH,,2021-03-22,89672
OH,,2021-03-23,90980
OH,,2021-03-24,93387
OH,,2021-03-25,94398
OH,,2021-03-26,97306
OH,,2021-03-27,100867
OH,,2021-03-28,101458
OH,,2021-03-29,103014
OH,,2021-03-30,102772
OH,,2021-03-31,101918
OH,,2021-04-01,103035
OH,,2021-04-02,103728
OH,,2021-04-03,106230
OH,,2021-04-04,106591
OH,,2021-04-05,104741
OH,,2021-04-06,103491
OH,,2021-04-07,104733
OH,,2021-04-08,108169
OH,,2021-04-09,110939
OH,,2021-04-10,109911
OH,,2021-04-11,91392
OH,,2021-04-12,116063
OH,,2021-04-13,115895
OH,,2021-04-14,116962
OH,,2021-04-15,114478
OH,,2021-04-16,110282
OH,,2021-04-17,109666
OH,,2021-04-18,125600
OH,,2021-04-19,100515
OH,,2021-04-20,102036
OH,,2021-04-21,101348
OH,,2021-04-22,99326
OH,,2021-04-23,99852
OH,,2021-04-24,95377
OH,,2021-04-25,94724
OH,,2021-04-26,93565
OH,,2021-04-27,92995
OH,,2021-04-28,89642
OH,,2021-04-29,85931
OH,,2021-04-30,83859
OH,,2021-05-01,81041
OH,,2021-05-02,75353
OH,,2021-05-03,70120
OH,,2021-05-04,65358
OH,,2021-05-05,62626
OH,,2021-05-06,62012
OH,,2021-05-07,59216
OH,,2021-05-08,56014
OH,,2021-05-09,57118
OH,,2021-05-10,58535
OH,,2021-05-11,64130
OH,,2021-05-12,65423
OH,,2021-05-13,61963
OH,,2021-05-14,57167
OH,,2021-05-15,53407
OK,,2021-01-13,14560
OK,,2021-01-14,14712
OK,,2021-01-15,15189
OK,,2021-01-16,13809
OK,,2021-01-17,12982
OK,,2021-01-18,12430
OK,,2021-01-19,12036
OK,,2021-01-20,11326
OK,,2021-01-21,11453
OK,,2021-01-22,12013
OK,,2021-01-23,13104
OK,,2021-01-24,14294
OK,,2021-01-25,13446
OK,,2021-01-26,12397
OK,,2021-01-27,13351
OK,,2021-01-28,13688
OK,,2021-01-29,14169
OK,,2021-01-30,15071
OK,,2021-01-31,16454
OK,,2021-02-01,16719
OK,,2021-02-02,16686
OK,,2021-02-03,16757
OK,,2021-02-04,17304
OK,,2021-02-05,17715
OK,,2021-02-06,18707
OK,,2021-02-07,19394
OK,,2021-02-08,20353
OK,,2021-02-09,20362
OK,,2021-02-10,20567
OK,,2021-02-11,20568
OK,,2021-02-12,18523
OK,,2021-02-13,17083
OK,,2021-02-14,15515
OK,,2021-02-15,14633
OK,,2021-02-16,15201
OK,,2021-02-17,12862
OK,,2021-02-18,10297
OK,,2021-02-19,24738
OK,,2021-02-20,24295
OK,,2021-02-21,26230
OK,,2021-02-22,28963
OK,,2021-02-23,30281
OK,,2021-02-24,34146
OK,,2021-02-25,38155
OK,,2021-02-26,27507
OK,,2021-02-27,30870
OK,,2021-02-28,32772
OK,,2021-03-01,32546
OK,,2021-03-02,31154
OK,,2021-03-03,30339
OK,,2021-03-04,30556
OK,,2021-03-05,29568
OK,,2021-03-06,28451
OK,,2021-03-07,26152
OK,,2021-03-08,25941
OK,,2021-03-09,26087
OK,,2021-03-10,26712
OK,,2021-03-11,26214
OK,,2021-03-12,26463
OK,,2021-03-13,27045
OK,,2021-03-14,26681
OK,,2021-03-15,26094
OK,,2021-03-16,25874
OK,,2021-03-17,26397
OK,,2021-03-18,26679
OK,,2021-03-19,26681
OK,,2021-03-20,25823
OK,,2021-03-21,26777
OK,,2021-03-22,27323
OK,,2021-03-23,27762
OK,,2021-03-24,28278
OK,,2021-03-25,28856
OK,,2021-03-26,29329
OK,,2021-03-27,30199
OK,,2021-03-28,30996
OK,,2021-03-29,30493
OK,,2021-03-30,30403
OK,,2021-03-31,30375
OK,,2021-04-01,31628
OK,,2021-04-02,32972
OK,,2021-04-03,34529
OK,,2021-04-04,33960
OK,,2021-04-05,33536
OK,,2021-04-06,33326
OK,,2021-04-07,33379
OK,,2021-04-08,31921
OK,,2021-04-09,30615
OK,,2021-04-10,29217
OK,,2021-04-11,29292
OK,,2021-04-12,29617
OK,,2021-04-13,31261
OK,,2021-04-14,27542
OK,,2021-04-15,26724
OK,,2021-04-16,25737
OK,,2021-04-17,24368
OK,,2021-04-18,23227
OK,,2021-04-19,24318
OK,,2021-04-20,22681
OK,,2021-04-21,24146
OK,,2021-04-22,22935
OK,,2021-04-23,21338
OK,,2021-04-24,21193
OK,,2021-04-25,20212
OK,,2021-04-26,18156
OK,,2021-04-27,18077
OK,,2021-04-28,17742
OK,,2021-04-29,17239
OK,,2021-04-30,16610
OK,,2021-05-01,15232
OK,,2021-05-02,14194
OK,,2021-05-03,13372
OK,,2021-05-04,12940
OK,,2021-05-05,12426
OK,,2021-05-06,11952
OK,,2021-05-07,11642
OK,,2021-05-08,10696
OK,,2021-05-09,10116
OK,,2021-05-10,10195
OK,,2021-05-11,10367
OK,,2021-05-12,9661
OK,,2021-05-13,9223
OK,,2021-05-14,8938
OK,,2021-05-15,9033
OR,,2021-01-13,10465
OR,,2021-01-14,12593
OR,,2021-01-15,13848
OR,,2021-01-16,14809
OR,,2021-01-17,15386
OR,,2021-01-18,15771
OR,,2021-01-19,16045
OR,,2021-01-20,14550
OR,,2021-01-21,12447
OR,,2021-01-22,15365
OR,,2021-01-23,15231
OR,,2021-01-24,14912
OR,,2021-01-25,14492
OR,,2021-01-26,13020
OR,,2021-01-27,15509
OR,,2021-01-28,17636
OR,,2021-01-29,15098
OR,,2021-01-30,15990
OR,,2021-01-31,17424
OR,,2021-02-01,17564
OR,,2021-02-02,18605
OR,,2021-02-03,18397
OR,,2021-02-04,18800
OR,,2021-02-05,18252
OR,,2021-02-06,18212
OR,,2021-02-07,17837
OR,,2021-02-08,18688
OR,,2021-02-09,19199
OR,,2021-02-10,19252
OR,,2021-02-11,16722
OR,,2021-02-12,14555
OR,,2021-02-13,20151
OR,,2021-02-14,19796
OR,,2021-02-15,17689
OR,,2021-02-16,16074
OR,,2021-02-17,14821
OR,,2021-02-18,17076
OR,,2021-02-19,25515
OR,,2021-02-20,20550
OR,,2021-02-21,21486
OR,,2021-02-22,23706
OR,,2021-02-23,25678
OR,,2021-02-24,24710
OR,,2021-02-25,25852
OR,,2021-02-26,22889
OR,,2021-02-27,23699
OR,,2021-02-28,24669
OR,,2021-03-01,25692
OR,,2021-03-02,24769
OR,,2021-03-03,26330
OR,,2021-03-04,26216
OR,,2021-03-05,24302
OR,,2021-03-06,25313
OR,,2021-03-07,25491
OR,,2021-03-08,25090
OR,,2021-03-09,26234
OR,,2021-03-10,26968
OR,,2021-03-11,23823
OR,,2021-03-12,24816
OR,,2021-03-13,28025
OR,,2021-03-14,27662
OR,,2021-03-15,26874
OR,,2021-03-16,27186
OR,,2021-03-17,25040
OR,,2021-03-18,27615
OR,,2021-03-19,30248
OR,,2021-03-20,27132
OR,,2021-03-21,27787
OR,,2021-03-22,28092
OR,,2021-03-23,27795
OR,,2021-03-24,30373
OR,,2021-03-25,31997
OR,,2021-03-26,30188
OR,,2021-03-27,30513
OR,,2021-03-28,30276
OR,,2021-03-29,31159
OR,,2021-03-30,30664
OR,,2021-03-31,32486
OR,,2021-04-01,33798
OR,,2021-04-02,35202
OR,,2021-04-03,35846
OR,,2021-04-04,37298
OR,,2021-04-05,37733
OR,,2021-04-06,38255
OR,,2021-04-07,38472
OR,,2021-04-08,38117
OR,,2021-04-09,38684
OR,,2021-04-10,39680
OR,,2021-04-11,41121
OR,,2021-04-12,41357
OR,,2021-04-13,42152
OR,,2021-04-14,41717
OR,,2021-04-15,42187
OR,,2021-04-16,41370
OR,,2021-04-17,40484
OR,,2021-04-18,39079
OR,,2021-04-19,38857
OR,,2021-04-20,38493
OR,,2021-04-21,37885
OR,,2021-04-22,32242
OR,,2021-04-23,38384
OR,,2021-04-24,38622
OR,,2021-04-25,39864
OR,,2021-04-26,40041
OR,,2021-04-27,40358
OR,,2021-04-28,40659
OR,,2021-04-29,46528
OR,,2021-04-30,39543
OR,,2021-05-01,32498
OR,,2021-05-02,37575
OR,,2021-05-03,35935
OR,,2021-05-04,34617
OR,,2021-05-05,34623
OR,,2021-05-06,33166
OR,,2021-05-07,32705
OR,,2021-05-08,40517
OR,,2021-05-09,36801
OR,,2021-05-10,38971
OR,,2021-05-11,40413
OR,,2021-05-12,41258
OR,,2021-05-13,40937
OR,,2021-05-14,40035
OR,,2021-05-15,37516
PA,,2021-01-13,37996
PA,,2021-01-14,34233
PA,,2021-01-15,35401
PA,,2021-01-16,32567
PA,,2021-01-17,30867
PA,,2021-01-18,29734
PA,,2021-01-19,28924
PA,,2021-01-20,26959
PA,,2021-01-21,27859
PA,,2021-01-22,29248
PA,,2021-01-23,31950
PA,,2021-01-24,35472
PA,,2021-01-25,36636
PA,,2021-01-26,36563
PA,,2021-01-27,40474
PA,,2021-01-28,35849
PA,,2021-01-29,45694
PA,,2021-01-30,48079
PA,,2021-01-31,49083
PA,,2021-02-01,51055
PA,,2021-02-02,50799
PA,,2021-02-03,43730
PA,,2021-02-04,51766
PA,,2021-02-05,42684
PA,,2021-02-06,43724
PA,,2021-02-07,45667
PA,,2021-02-08,43882
PA,,2021-02-09,46034
PA,,2021-02-10,54281
PA,,2021-02-11,53677
PA,,2021-02-12,56762
PA,,2021-02-13,48534
PA,,2021-02-14,59213
PA,,2021-02-15,55160
PA,,2021-02-16,50636
PA,,2021-02-17,58875
PA,,2021-02-18,58330
PA,,2021-02-19,73730
PA,,2021-02-20,79082
PA,,2021-02-21,69214
PA,,2021-02-22,75797
PA,,2021-02-23,78350
PA,,2021-02-24,67892
PA,,2021-02-25,69590
PA,,2021-02-26,53951
PA,,2021-02-27,63458
PA,,2021-02-28,63574
PA,,2021-03-01,68183
PA,,2021-03-02,72196
PA,,2021-03-03,74736
PA,,2021-03-04,78068
PA,,2021-03-05,86723
PA,,2021-03-06,88971
PA,,2021-03-07,81060
PA,,2021-03-08,71465
PA,,2021-03-09,91116
PA,,2021-03-10,98490
PA,,2021-03-11,100106
PA,,2021-03-12,84202
PA,,2021-03-13,113553
PA,,2021-03-14,124576
PA,,2021-03-15,135409
PA,,2021-03-16,116653
PA,,2021-03-17,121873
PA,,2021-03-18,122078
PA,,2021-03-19,121982
PA,,2021-03-20,77683
PA,,2021-03-21,64096
PA,,2021-03-22,66451
PA,,2021-03-23,115738
PA,,2021-03-24,114128
PA,,2021-03-25,104779
PA,,2021-03-26,129095
PA,,2021-03-27,147640
PA,,2021-03-28,165083
PA,,2021-03-29,163556
PA,,2021-03-30,113826
PA,,2021-03-31,109535
PA,,2021-04-01,125233
PA,,2021-04-02,123993
PA,,2021-04-03,125744
PA,,2021-04-04,124934
PA,,2021-04-05,123338
PA,,2021-04-06,122121
PA,,2021-04-07,108911
PA,,2021-04-08,91541
PA,,2021-04-09,76583
PA,,2021-04-10,129525
PA,,2021-04-11,127096
PA,,2021-04-12,132917
PA,,2021-04-13,144094
PA,,2021-04-14,159693
PA,,2021-04-15,177412
PA,,2021-04-16,189869
PA,,2021-04-17,133382
PA,,2021-04-18,136864
PA,,2021-04-19,129189
PA,,2021-04-20,125651
PA,,2021-04-21,133482
PA,,2021-04-22,131840
PA,,2021-04-23,141399
PA,,2021-04-24,148489
PA,,2021-04-25,144282
PA,,2021-04-26,145974
PA,,2021-04-27,143686
PA,,2021-04-28,132692
PA,,2021-04-29,132001
PA,,2021-04-30,116014
PA,,2021-05-01,115389
